address,year,day,length,weight,count,looped,neighbors,income,label
1ChJDTqUuG2Roz6onTmZxKkHuCc1bSbQci,2016,22,144,0.0018799646259438,5362,5166,2,153000000.0,white
1Lo1wYczsWBU3SSDVGNoYka1uHPgtYA1gm,2013,311,2,0.5,1,0,2,100000000.0,montrealCryptoLocker
1NGtvWJUuFEq2wma5YEi9n3TD7EDUj1LjU,2012,350,0,0.0666666666666667,1,0,2,50459984.0,montrealCryptoLocker
1P8VAF7cGDerZHNVCWAE3kQS1GxzsjMVHh,2017,88,6,0.09375,2,2,2,75000000.0,princetonCerber
1NbCY1uLbfJToqtbEiLU34o3yxBWo3TqfF,2017,175,96,0.127604449236834,3,0,2,61112536.0,white
12vVHjKYYKAxjjp5bEthDBNa9m9vAqr68y,2016,77,8,0.0833333333333333,3,0,1,50000000.0,princetonLocky
1ATf1xP6onRkinVRzwUBowMxSFudCjYH8k,2013,263,144,0.403612131213754,732,0,2,30990000.0,white
1NLSMGbr1kZyk3yEctTi7nJ4ZezY8ABxGX,2017,18,34,0.00390625,1,0,2,80000000.0,princetonCerber
18kFpBYjM5STahiLK3MdBWseHY24dZEdao,2013,311,2,0.0277777777777778,1,0,2,100441012.0,montrealCryptoLocker
19TFRDqtoxBRhJK8s1z8FrXQJe4k4cZ6Xr,2017,88,8,0.125,1,0,2,99000000.0,princetonCerber
16ZDEsFF1hVu1HNn3RiJoaSTGxYGgKhiry,2016,208,8,1.5,2,0,2,172920000.0,princetonCerber
1Nw79549RHMfnTEokCxbNFQ7jQUW9KtRZJ,2016,44,144,0.0001216152982079,5058,5037,2,370000000.0,white
1DiGU7QX5Sg9Ys4CP9QxVe7yoQc42nEzct,2016,301,0,0.5,1,0,2,80000000.0,princetonCerber
1NkYyr2Ha3dgph1JKxS4Kx6GeuY7B7m1uq,2013,331,142,0.583382527905011,5773,5,1,50000000.0,montrealCryptoLocker
13KgAZzEQPKx8tv4kjTKebbRwwurVNEspC,2017,317,144,0.0026931520737266,6776,0,2,1999213520.0,white
1LUvJR2CfN9nvYFqCJGGzBp4Rpwm9fuY8E,2017,62,14,0.0625,1,0,2,83350000.0,princetonCerber
1CLag5cdxajH54Pph5Qj52cx3AHRVrve2h,2015,144,0,0.5,1,0,1,161248981.0,montrealNoobCrypt
1G2ox9cNb8tVD5L74FULx5GYH5u5ybwdxP,2016,50,0,1.0,1,0,1,100000000.0,princetonLocky
1AuszHBNNvHLh6Ci8uvxKiqSbBepTQcaJc,2015,320,144,2.42061083347135,2669,0,2,57720196.0,white
1JEamdcrDrCABRYBnPLzcNBeatX1LatiWR,2016,218,36,0.0052083333333333,1,0,2,174570000.0,princetonCerber
18NxysFheYW3jkEsHGfMjTCbHvJpsjiZes,2014,99,144,0.0003214027034328,865,742,2,100000000.0,white
1M4TfthY6cNvoaS2ofZNzfujhvPhsDTk5c,2017,63,0,0.5,1,0,1,300864705.0,white
32B9iLUzffBkqYRUsbAo4tJuaBSTXXZ6zR,2018,249,144,0.889446333995505,5540,3299,2,106351750.0,white
1BqnNfaVtceZkZVkXzSZWQa2WGzDN2JZLZ,2015,44,68,1.52587890625e-05,1,0,2,5756304442.0,white
1AxBkJMkMC2d7rguCFeJyottsckA7PHp4M,2014,196,144,2.01701145053161,1017,1015,3,1166354256.0,paduaCryptoWall
1PrU4XtjkchJKikkG3AkbqP56RNnxKRUVZ,2014,80,0,1.0,1,0,2,55622677.0,paduaCryptoWall
1Mfc7okE95jdxm2S3gWbA16MfHoKQsQbRX,2017,68,4,0.0711805555555556,6,0,2,100000000.0,princetonCerber
1Bm8PkEPmEbxhKMGSX9tkN5iFinDbwHnVA,2013,199,6,0.25,1,0,1,45120000.0,white
1vr8QoxzChHTbc6FCyRdxbJVK5TFnU5Wr,2018,97,120,0.0013888888888888,1,0,2,51701024295.0,white
15zh5MfLcoEYRrU1u7nTixfih71TvBQ2Yw,2016,306,2,1.25,3,0,2,100000000.0,princetonCerber
1AUz1A65TXiMhN7qp78iFucXDb2Pae28ac,2014,25,144,1.62500471487476,999,0,2,312210349.0,white
1HyQzTcHKvfh97SU6YZoiNJrN6nkg7mwTu,2017,102,0,1.0,1,0,2,75000000.0,princetonCerber
1PTT7Dtg4fEnw7hLDcF98VRtWxD8Apj65m,2016,151,6,0.5,1,0,2,125000000.0,princetonCerber
136GdSWPQPhtd1455WWWwGyREDBd5SpFkq,2017,213,30,2.06679894179894e-06,5,0,2,75698000.0,white
1Jb7zNP86WHNhJTFdWsX9mKu3akN691cgU,2016,241,90,9.5367431640625e-07,1,0,1,550000000.0,princetonLocky
17BekbyHz1GG2boeSMjdMz6CzEfG7wgFgd,2014,70,16,0.0261707988980716,6,0,2,798292652.0,white
1Bn2jNYajwQRmZ2Mc539r56FkJ6kAeSb2n,2017,20,0,0.5,1,0,2,75000000.0,princetonCerber
1DN8UVgqa1pFsTZMW7v6HXZszfb62EDB8L,2016,169,20,1.501953125,3,0,2,120000000.0,montrealCryptXXX
1AGiikzA7CFC9fKhairPkGR2Gzsvfv1d8x,2013,69,8,0.03515625,3,0,2,3424184213.0,white
1EyVdbucjmT5Jm8rjMA1ViNLsYBCmkng4T,2016,96,20,0.0091145833333333,7,0,1,50000000.0,princetonLocky
1uKGjVGEuphWzu3Q6i2cRiJ4p78xFkxaS,2014,110,16,0.125,1,0,1,111100000.0,paduaCryptoWall
13NRME82sz48xo3yW9qZAeEJnTMVe8Jnvk,2014,277,4,0.425,5,0,1,99990000.0,white
1Ews4cW1TVz9MACXoFaStqiC5C9wgD7kVh,2016,208,0,0.5,1,0,2,442817658.0,white
12h7xZyeSCNdatMxnaweyPgrL4zDesen9Z,2016,357,12,0.25,1,0,2,516705655.0,white
13A4MSrL69WSGennG2iXz7radjRQRoAWTY,2014,76,14,0.5,1,0,2,50000000.0,paduaCryptoWall
14d68yGdMTkxG3xf2qUuun3oCPbNTQqaiJ,2014,320,144,6.1843567223466e-08,1388,1388,2,59090548.0,white
1Km4QwBnppCULZeUSmaJMV3qVi7sQmCtKf,2013,311,144,0.339194599463902,2122,612,3,413900000.0,montrealCryptoLocker
13WueKzWT58P466XcaUo8qrjKRdQ8wRWQ1,2014,222,144,0.003055159183727,1052,1052,2,99500000.0,white
1BrHarzuatPj22GEWU6VZooMHQtafSeQjW,2017,344,2,1.0,1,0,2,43017849.0,white
1PfpSmx1qg2tbREp1grWbSh8z1UojzT87p,2013,219,0,1.0,1,0,2,80400000.0,montrealCryptoLocker
1AxBkJMkMC2d7rguCFeJyottsckA7PHp4M,2014,77,142,0.180524292873261,1215,1212,4,213575916.0,paduaCryptoWall
1B3s7zbSWLfLjV9rXeoej5HFr1vbgfXt7u,2012,108,4,0.25,1,0,1,1500000000.0,white
14gJDRDE55gD3bDJWEgqSY8PNRRFEyvmGt,2011,187,2,0.0003344481605351,1,0,1,141000000.0,white
1EExEBpzBVDUC9x8ZW9ohRtL1Hi29keRqT,2016,131,30,0.5048828125,5,0,1,300000000.0,princetonLocky
18VvpvNzKoaYaxa3GGus5Pz489ZMSr87bC,2016,256,0,0.5,1,0,2,80000000.0,princetonCerber
1MKQEH7UW5EevY1oEepTAtpefiUKpNHcYj,2013,268,4,0.125,1,0,1,300000000.0,montrealCryptoLocker
1MPGED9dftgpUCZRp8KvbaRrLcocVYA3xL,2015,357,144,2.99954597098758e-07,3009,2996,2,3952719519.0,white
17xGG95aXsB3UQNDY9JZrFLeWBsrc6bAuc,2014,148,144,0.007648578520871,1624,1545,2,105600581.0,white
13TycwUuXjYokMdjKrUafiLd5iaWQsdx3X,2016,12,6,0.25,3,0,2,90000000.0,white
19zfaCaeqi6P4ydX4pHxEmguWR55Ad61xU,2017,203,0,0.5,1,0,2,87533344.0,white
19LRmcGabwhcECcrTwGtLR1pUzrRyLP6Qg,2014,191,144,0.169099844388303,1180,0,1,100000000.0,paduaCryptoWall
1NmV7aQVux8XqEd6MzycgNtcviGMQTbHpi,2013,298,2,0.1,1,0,2,1940065531.0,montrealCryptoLocker
1ACxCvCd7ieAm1zTnoeWdkbUzU8DaCjwBa,2014,134,0,1.0,1,0,1,30000000.0,paduaCryptoWall
1MDuh4zawrL7pjKC121aUviu4HkRCDNiE8,2016,231,0,1.0,1,0,1,300000000.0,princetonLocky
1zar2bfrske8HnN5bCXLhrMBag8pycriz,2011,72,0,0.5,1,0,1,3680000000.0,white
1D61ipf3uGyt7Qaa9Qyt2YTGVVRxCx1BTF,2011,297,72,4.76837158203125e-07,1,0,1,175000000.0,white
1CwyAeikhagDmJmP4zbffd8mniQoK4jV5R,2016,302,144,3.3325549270954e-06,2916,0,2,100000000.0,princetonCerber
38jHPHFik2321CVMFcNzxv8By62S42XGTV,2015,223,16,0.378549382716049,8,3,2,621473081.0,white
15WMwrJHELDKPUZbZsSzMnMPqTN7fXWjub,2016,326,4,0.25,1,0,2,30210000.0,princetonCerber
12PTRdGybtDDzCPscYc8nHmRVds6wXEFPb,2013,352,60,4.65661287307739e-10,1,0,2,5252900200.0,white
13jww2tBz4xRFDP9tgfBWf5jHrZvJerH1w,2016,164,144,2.12503628332915e-06,6613,0,2,99900000.0,princetonCerber
14F4CUfhQPCZ2jgogWmKGaFG4ZDnHRd95T,2016,148,80,3.814697265625e-06,1,0,2,125000000.0,princetonCerber
17TBwzwYQUekyCHv2L4BikRtLAPkniPFao,2014,106,2,1.0,1,0,2,51154458.0,paduaCryptoWall
36KK5UoaYDUCJTmPKrqSgPx31GGbHYehJj,2018,170,2,1.0,1,0,2,1914895056.0,white
1Gos6LPJ6aLcV6pyayjfrzNhQwZXqMcEEG,2015,181,0,0.5,1,0,2,54417614.0,white
1GizqTqx263BVXTuJVCXWMcdtkS7ANPP35,2016,71,0,1.0,1,0,1,399990000.0,princetonLocky
1wUNBxuxCyW4AfcvescMHGrnxZN6Qs6TZ,2016,119,144,0.153277237253152,2588,0,1,410000000.0,princetonLocky
12PZTMvM4iPQHdu2m3FqAVsqibiLptXDSg,2016,148,12,0.125,1,0,2,120000000.0,montrealCryptXXX
1du7jTVeYkXT8G8Qhp3t5ESEsgfpCd6Dm,2011,100,110,2.3283064365387004e-10,1,0,2,111000000.0,white
1M53caj8b9E8EMdiZdw9e5cpStYkZEmeug,2014,223,144,0.303964211886346,670,0,2,125974000.0,white
1J8Hoi5KjCCyX752a5AKRDKEFtfhgL4n4z,2015,50,144,0.0779550125209605,2053,1596,2,944392623.0,white
1AxBkJMkMC2d7rguCFeJyottsckA7PHp4M,2014,167,140,0.0818307898109179,550,0,1,115954079.0,paduaCryptoWall
14bdeRcqciYQqE9y45BwEVmtoHamCZTPKT,2018,11,10,0.5,1,0,2,38704111.0,white
1Kj9Q5ShJkf6opLWszQyyFf8johpqVjEZg,2015,34,144,0.030855096248042,1401,175,3,740096446.0,paduaCryptoWall
17yCu37PJ77a9am4nM177W6XREEXs1GG9A,2015,176,6,0.125,1,0,1,205727452.0,paduaCryptoWall
1NWHuuZAXSXczo4We8iajzXZjioCfcoosj,2016,34,144,0.0003547241640294,5951,5758,2,92790000.0,montrealDMALocker
1KEKguzKhq1e63wbBhnzQVKyJuSaC24vyJ,2014,340,0,1.0,1,0,2,44660000.0,white
192awRvM4V8LS24GSHj6o3v2fVQ5QYh4pB,2016,70,144,0.0334155894417215,6753,5709,1,50006300.0,montrealEDA2
16qtH4sm4mpC6hLEq7gZ2BuwpsooJwzcyL,2015,297,2,0.25,1,0,1,98929779.0,white
13Nbjx7VGx4ccYusFPkGmrSdPZZD5Wn3f3,2018,96,2,0.5,1,0,1,249995000.0,white
33yGLKZaWzLzB3C5j2sv3X1k7Ec7xLWDui,2018,105,0,1.0,1,0,2,39928076.0,white
192XSN7dFYzirtvtNcekX65LMen8xxCTWv,2014,63,16,0.01,1,0,2,41505003.0,white
1LXrSb67EaH1LGc6d6kWHq8rgv4ZBQAcpU,2013,196,0,1.0,1,0,1,2980270000.0,montrealCryptoLocker
1JQQ4bCmBzTDvu83sLGqXXXXM9N6Qa9JXx,2017,165,8,0.5,1,0,2,40000000.0,princetonCerber
1GXMPZy9sQPGgzuqjj8a47MZYAC4THS9aX,2016,141,144,0.0091767008296353,927,0,2,119830000.0,princetonCerber
1EavUNgdepMSExXDp94zxFhjT36mKM5Ja2,2015,260,22,0.0107607790861057,7,7,4,1102473067.0,white
15PtTJKHrfzuHgc7TXMZdm22DzbgjsmYpp,2012,90,0,0.04,1,0,1,500870652.0,white
1NFcesuCAQxpT6VbkRBHE1mwBufK4NrKxt,2013,196,78,0.250799882696516,146,0,1,277000000.0,white
14aKy4vxsMCgfAKYSnijURzmdX8v9Pquko,2016,286,0,0.5,1,0,2,80000000.0,princetonCerber
14aJj9RjMrToNY4tXABMRJFQhFr9FDaAxH,2011,282,66,1.49074353669819e-05,38,0,2,83950000.0,white
19Nni1BySarJgexbVncwyFu9ptFWEksMXW,2016,123,50,0.0884245884271316,7,0,1,700000000.0,princetonLocky
1GHoVaXYc3qKX9KVWZqz2CRVkwe6S6S9Cr,2016,48,48,0.0009765625,1,0,1,100000000.0,princetonLocky
1Krp6eDQiSq8S4q4oEtDkdGzbcMJuFueED,2012,347,0,0.5,1,0,1,2486988000.0,white
1L6fUKRNdQkQAnG7wrLT14WBcECjevrVMW,2016,155,144,0.183752000555507,2535,0,2,54953388.0,white
1qgShpCjm4GqchAjpDuGDpQEBKgrE3uT2,2016,81,12,0.0379464285714286,8,0,1,50000000.0,princetonLocky
1NAhkNto8JTCvu4Wx6pW1anfD6D9v8qsoy,2017,270,144,0.0541950566315761,3488,0,2,983278188.0,white
1BhnU41aapwEQP8zXbT1PyZo4ekjSmhMNE,2017,227,8,1.0,1,0,2,102986639.0,white
12U8pptR2JBgNi5rHs5v867vLfMyTJit3T,2015,176,144,1.48024906013139e-06,691,0,1,208000000.0,paduaCryptoWall
13dognmpD52EoJX9wccebFpyN9jEFaqzK1,2017,172,104,7.275957614183429e-12,1,0,2,40000000.0,princetonCerber
15APyXNjhHs1EesrxifTJ8T1gyUDJhzs9d,2016,265,2,0.5,1,0,1,400000000.0,princetonLocky
1FAtmpz7C7R4xHFy2MRcRMpKKTBJtVuuM6,2014,76,0,1.0,1,0,2,39100000.0,paduaCryptoWall
153j9fiuLbXGwkC1TnNm1WQAn83CMkg6CG,2016,136,4,0.125,1,0,1,120080000.0,montrealCryptXXX
121aXUt5w1yvH2ziMQKRVE4YHhdbmnmvRc,2014,336,144,0.0009785949280654,2756,2703,2,83518000.0,white
15dLXcCsVL4XbxGdWgUt3LsC2cLPpAHXMa,2014,173,62,0.500000000931323,2,0,2,1299990000.0,paduaCryptoWall
1Aab1qDwpVbibM2uAv9CuH8EZyCNY9dToZ,2017,239,0,1.0,1,0,1,83674570.0,white
1Hdzg37giYsErzGeG6vQbpyW59PMJ9NiPV,2014,79,144,0.823453349373863,1978,1976,2,159010097.0,paduaCryptoWall
1JuEMairv6UftGsc7Javgf2veZjYuA1ysx,2016,294,144,0.409320016049509,2899,0,2,264477396.0,white
14JhKbsGHcV8eq7G8uwLwwSMsRE21aCDWn,2013,178,144,0.166666666666667,2083,0,2,33119885.0,white
392u1VTCpAMmXiM6s6FKPkXU9Y3Z8dhoAH,2018,164,24,0.0138888888888889,1,0,2,2654009996.0,white
175X1MAwBLYjXTqf3gekZQC4ka3Sors14v,2016,293,80,3.0517578125e-05,1,0,2,100000000.0,princetonCerber
1PahY8x3BXFJMfBhWmUpLofFMNReAoQUWh,2014,79,4,2.0,3,0,3,255880000.0,paduaCryptoWall
1G56VNHnVbdMM1oGzdidzhMaHeVUH7WEpj,2016,250,34,1.52587890625e-05,1,0,1,200000000.0,princetonLocky
18VpywdGzkxnamYohrdHixHR7QxfCSSJkR,2014,160,8,0.0555555555555556,1,0,1,67000000.0,paduaCryptoWall
14dfCNz85Z9oQpe4e1brTnyf7avjTidebm,2014,73,0,1.0,1,0,1,50000000.0,paduaCryptoWall
1NgUrvspb6VsUiPbKWe8pM9dfEBkvdvrDG,2017,269,26,0.5,1,0,2,846331891.0,white
1H84iAAbtqcAikb9ci85e3GY6an2uAr2ug,2011,297,136,1.96361299374693,255,24,1,186397270.0,white
1PbhxAzQAwcAbad7TPMLak6y22z6TQWT6S,2016,85,2,0.25,1,0,1,300000000.0,princetonLocky
1HYgGjPNideEHc8W2Uhu6ADrdW4FVhjFoT,2015,40,4,0.5,1,0,1,239507000.0,white
113579qhzoqhNVwkUrgN5rSccTmnkRvASp,2013,102,12,0.0625,1,0,2,263513480.0,white
1Jonwn6yr3eWiPs6xVw1TvMdq4YHCWAepd,2014,92,0,1.0,1,0,2,591630000.0,paduaCryptoWall
135HGvzVR5Ui4PtN7eH9HEYxtCFaawX2sG,2013,329,136,0.189583440753262,2772,1,2,211100000.0,montrealCryptoLocker
17z2GUtAhcGj4yR9iR5sPvsqN7FDstof5e,2015,133,36,6.63791501339232,19,0,2,1350000000.0,white
11276CBgvX25nj89YLpgm4BLgQZqf9CW8y,2013,283,0,0.5,1,0,1,33853696.0,white
1128p97jcW9mhtMQ6DVmDZp8o2sH4G5eQi,2013,71,0,0.5,1,0,2,199400000.0,white
12Vs7fvmcCnVoQWzNFfTWcU4H7oaK6Y5G6,2012,245,20,0.501953125,2,0,4,664179730.0,montrealCryptoLocker
128meNE6VGJqDX4H66bdugPCTo9DbhD7H7,2014,79,144,3.19191919192199,1691,3,8,3630000000.0,paduaCryptoWall
1ChoQ63jacHSdXL4pEdNDuiqQFEZTuBwEB,2015,191,144,0.0018487344108843,2199,0,1,190000000.0,paduaCryptoWall
1PB9QTdCicwJdUsVXWjVAF5cKqY2ux6SzT,2014,88,2,1.0,1,0,2,34390000.0,paduaCryptoWall
1Hwjq7t961rsYTs3iFDnduqM3XPTUdiTTe,2011,74,2,0.25,1,0,1,211000000.0,white
1MPGR4zThtP92aDqfhrrSq1jpVri6EboCH,2016,222,24,0.125,1,0,2,53373595.0,white
14w36PJjV9H2hKnUAe5eNzswno3i42vjDK,2014,197,8,3.5,5,0,3,759900000.0,paduaCryptoWall
1CJVe53k96uEKFkqzxK68mGaJJBVSmn1dA,2015,164,24,0.127176306379084,18,6,2,63477784.0,white
1AnYRh1TGaLvTyocBdP6H8KgcdkWQy1MbK,2017,353,30,0.0277777777777778,1,0,2,64538476.0,white
1DisKKbTBbBkAa4CfmB4e3Rp1FrPUnf2i1,2016,84,144,0.0006946330761044,3160,0,1,101571807.0,white
1Cv8CCrUM9cP5vjfSc884GJVg6SowxjDEx,2015,4,2,0.02,1,0,2,50000000.0,white
16ziHs3yXJaPyEKFk48CrGhSEjY1mZgqKN,2013,75,40,1.62102508544922,19,19,5,1178545072.0,white
12tdY1Z3LtJF63ULbptyGMrbemeaBGkXu2,2014,197,2,0.25,1,0,1,115700820.0,white
19PpoDCF2zLDEh33ztPAAkS2SAmB9t6Dkn,2017,208,144,0.497255607639413,2183,0,1,704096093.0,white
1C1VUAKZgqHCZScwuqUK18AMD7aWfh3qFF,2017,67,22,0.00390625,1,0,2,100000000.0,princetonCerber
1CQZBUhLB8X5ifQU9JNb3UsvWa8PfBNAGj,2016,365,6,0.0178571428571429,1,0,2,70000000.0,princetonCerber
1NwenwZ2RMkyDraqHnjLpammV9CssePXdp,2016,177,2,0.166666666666667,1,0,2,80000000.0,princetonCerber
14f2tz2ikEdRKrEfctoq33QfLf9K1tcFm1,2012,237,10,0.0007716049382716,1,0,1,100000000.0,white
13R2VNFQoxk9Fba4eJDUTZ7PyY5dyA7eLz,2013,88,0,1.0,1,0,1,10952963299.0,white
187qbnDWifXKBuozq8k3A7owhwiwXtD1eu,2014,122,2,0.5,1,0,1,4888636000.0,paduaCryptoWall
1D2fVowdMbj8FP9saemoqXuMjF3Zmx6gSh,2016,237,2,0.25,1,0,1,250000000.0,princetonLocky
1MugKyS44jzwj85oxRt2ZHuTDqwo9GzdrZ,2016,161,6,0.166666666666667,1,0,2,120000000.0,montrealCryptXXX
1P3rVU925JWGUNa4ke2zcKVTYzaqWUg3Ne,2011,10,10,0.015625,1,0,2,3594000000.0,white
1EwxVQhh4TgqHU3snTmwQKQfMjLVBYEjBq,2014,170,8,0.611111111111111,3,0,1,62998876.0,paduaCryptoWall
1PE3nRMkA9eA54PXXTju6WQjYMGgtUr8eG,2016,133,144,8.452987106603041e-09,1525,0,2,50000000.0,princetonCerber
19wTCxcDVcyC4oei7aMfG1MFmHD3JCgUF,2014,87,14,0.563139619883041,4,0,2,447298467.0,paduaCryptoWall
3LSXuZBNahQygnPfdb2Em6j63a6b8dv3sB,2017,182,2,1.0,1,0,2,104342250.0,white
15zWhwSx62pZJp5j294gSMhHdFDsYSuwJF,2018,83,0,1.0,1,0,1,56128823.0,white
1JRgSHF3QCmQ1bc9g8FMqYhrZPEJU7qGou,2016,181,6,0.5,1,0,2,400050000.0,princetonCerber
198hCQ9yrJV1SttCHYUCPrber4bmahQjCm,2014,86,44,0.00390625,1,0,2,268582237.0,white
1EU9J3cxnUPzizW4za19uLDTiEHtKCXuHS,2016,91,4,1.25,3,0,2,410000000.0,princetonLocky
1zeYzuiK2zizD3zWVtr42fsUbAne9az4n,2016,39,2,0.0294117647058824,1,0,2,49548556.0,white
18fT3MdCiEmr5Tq2W6siZRE8DuwMwT7NSW,2013,189,8,0.0625,1,0,1,189700000.0,white
1Da4kGq2DGdYW8hAgZMxMdGhyWLboX7nDJ,2018,161,144,0.671526330313277,5489,0,1,100000000.0,white
1PGCEUyoSGfWyDCzcJWETAwJnASJ7TWM2J,2014,187,20,0.0001302083333333,1,0,2,75900000.0,white
3GUuvsTvWehfDonYH4k66c3qbVkQxcWQ8K,2018,240,144,6.28651344803808e-05,1304,0,2,142682682.0,white
1LADJjcuSvtcpee8e7AhijQFF1Ty1ikfdt,2017,169,12,0.5,1,0,2,81757563.0,white
1AxBkJMkMC2d7rguCFeJyottsckA7PHp4M,2014,74,0,2.0,2,0,3,811469124.0,paduaCryptoWall
15hPKBfQrx1aSgCMLJhu6uk7mrNxTiTf66,2014,190,144,0.0028625207324987,889,845,2,53160000.0,white
19YA4xqRvryahEdQZkcHsW2Jze8TtZmnuX,2016,308,6,0.125,1,0,1,245000000.0,white
3FfASQx6y4DPBqhwN1d6yKQJU6SuMayhmc,2018,309,36,0.00390625,1,0,2,3899109118.0,white
1DeZPzaStEjANJENJje5SbcjpaFZV2BqPN,2013,313,48,0.0001411952939642,9,9,2,79726661.0,white
17s5f1WKTKakDNna8K1uGTRSyBeGUajK4P,2016,266,2,1.0,1,0,1,303142878.0,montrealDMALockerv3
1GfNwr16xjt4E8HXmpRV4tpAC1MGsTgdfL,2011,294,2,0.516666666666667,31,0,2,4943550000.0,white
16G3ymLVVhEU51yKSBRG9R4BLnmTBvDsGD,2012,46,26,0.03466796875,4,4,2,13120000000.0,white
1ydKPcW3WUABuwbgieE8pLbP5ZygUpqps,2017,4,32,0.000244140625,1,0,2,56000000.0,princetonCerber
1DCnppmH2XEPafDx1wLv5yjbuvsxMWsxFt,2013,171,8,1.0,1,0,2,105602106.0,white
15FZ2hmHz9ecnMM93fdybZD4P1bVSZPqqs,2011,85,26,1.0,1,0,2,3931000000.0,white
14RfmtsLyyA3m219Kw6hmdAXRqgvXipB6C,2014,174,0,1.0,1,0,1,41105751.0,paduaCryptoWall
1LXrSb67EaH1LGc6d6kWHq8rgv4ZBQAcpU,2013,202,12,1.3125,4,0,3,12753850000.0,montrealCryptoLocker
12JCLRBETY3VyXkLv9h2izkGzv3FHpraPK,2013,121,14,0.49,5,0,2,1000000000.0,montrealCryptoLocker
1A9hBuDKjbAcZpx9Jy92qT75DQBemNicjq,2016,322,126,0.0001220703125,1,0,2,11343380775.0,white
1ABovsBaGRdq3cbnMEaXbDtUoDtWab33tX,2018,143,10,1.0,1,0,2,438929664.0,white
15M5a25uwEjjgmrUUHn1Vo9gTxnKwEyVUr,2016,127,144,0.0297393488286061,3837,0,2,125000000.0,princetonCerber
1PZyK3rQCef7e38MDGtzpyYgaQDUFmmv5N,2013,307,38,1.45648591565298e-07,4,4,2,47400000.0,white
1Ph1Ywbhoh72PBYE2Dvqz2pSj63qqoXci1,2018,158,0,1.0,1,0,2,91400000.0,white
1HqXoH1trkaJXVnHStuEzVPFWJqezSuwC6,2016,76,8,0.0625,1,0,2,50000000.0,princetonLocky
1Cbu5SBP2ThUb32JPseMHLumE4UjRcXdkD,2016,88,2,0.225,2,0,1,410000000.0,princetonLocky
1DPiJDw6bzmVD3jDgBkWx5TyY8kBg7JyRi,2016,124,144,3.89898794393806e-05,2579,0,2,125000000.0,princetonCerber
1MjVcCf7hBxoGdUmgJ7ucr8UH2FPGkk1oS,2016,115,30,1.20563271604938e-07,1,0,2,34233952670.0,white
15GGBz3TeSaHp6LoXN2YPRWQCR4STZzzHW,2013,213,6,0.25,1,0,2,190000000.0,white
1LVcvQEBTfwsDwJzfyZuLYDvWGPfcBsVRm,2017,107,10,0.0561224489795918,2,0,2,80000000.0,princetonCerber
13qiQ85eX4WbTFaaivLeWv1hNALiyCysbG,2012,325,0,1.0,1,0,1,35920271.0,white
199aKfZUiNXFuk3TADJB2JpWVNXKReL3yw,2013,282,2,0.1,1,1,4,166000000.0,montrealCryptoLocker
1LXrSb67EaH1LGc6d6kWHq8rgv4ZBQAcpU,2014,42,2,1.5,3,0,3,16619180000.0,montrealCryptoLocker
115iThzDbrK6ZjdE9MjUoNnYLapPqLrPNZ,2016,139,132,0.0007407338090761,2319,0,2,66236371.0,white
1KLq2Qac2BKkb1Jq6ACfx5HKVFwzZKD34d,2014,302,144,0.0723320261025746,1013,0,2,60000000.0,white
1PviYKHyf84Wuh9LESgyYjXgTatq3PS8dn,2017,95,6,0.0625,1,0,2,80000000.0,princetonCerber
16Jm21syyDP4yY9STyZDk4Bqu4w7mhL2nF,2016,100,144,0.416725556300458,127,0,2,125000000.0,princetonCerber
12wQZTDmA8onM3sEt4jwcvzDxnNXxD8Vza,2012,211,2,0.0157563025210084,43,0,2,101000000.0,montrealCryptoLocker
1HFFUU38TzFAB2RdmXCk3hkdyqHeRUdPso,2016,297,0,0.5,1,0,2,66226238.0,white
16qifvquTir4ukxfQc75M6Yr1WEWT2NAoM,2012,71,0,0.5,1,0,2,111543806947.0,white
12AoTWahn6ryPbRHUJsibDvXSHMeZZz2AT,2014,104,0,1.0,1,0,1,180000000.0,paduaCryptoWall
15hb88XY3RG1yKS1v69iUFdJGn9C4rxFjL,2013,172,40,1.0,1,0,2,45272080.0,white
1HAj8VgjvP9YfbfrfMbjcjYHPDy8dzi2Jp,2016,199,0,0.5,1,0,1,295430043.0,white
1NxQFLdEZpzbt5ffVYXqQ7Td6G5o3WLRD9,2014,97,4,0.0428571428571429,8,0,1,919452977.0,white
1umBbgBbryb8CU19B8j37UH9SuguQZwgb,2016,308,144,0.0135352860365308,5228,0,2,555495738.0,white
13SMG4CDgMUyinZYa3iRNULCRdCWMibLe9,2013,343,0,1.0,1,0,2,79500000.0,montrealCryptoLocker
1NmH4zWgXZomJuohsqc9wHsBBQ43hYTQx5,2014,142,144,0.0847720104304338,1621,0,1,36970310.0,paduaCryptoWall
19rjYdJtRN3qoammX3r1gxy9bvh8p8DmRc,2016,52,0,1.0,1,0,1,255000000.0,white
13u29Zk2k7VqVMzwNCZ7DmPRdqh2LaujDE,2017,93,0,1.0,1,0,2,80000000.0,princetonCerber
1D9eJs9XqfamvHe1HRaoNigcA5kV4n7V2j,2016,164,144,0.005462660563141,6591,0,2,100000000.0,princetonCerber
1PWaLWxWSyGaq1vdGUkBQZtMBrW1FhXt4u,2014,81,4,0.125,1,0,2,127990000.0,paduaCryptoWall
15aPMfTWcTgVxS63qPjr9Z2JkrcKjanLow,2013,90,2,1.0,1,0,2,20355400953.0,white
